"","X.1","Label","Area","Mean","StdDev","X","Y","XM","YM","BX","BY","Width","Height","Circ.","IntDen","RawIntDen","AR","Round","Solidity","Image"
"93",6,"red_thresholded",10,255,0,632,534.5,632,534.5,630,533,4,3,1,2550,2550,1.551,0.645,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"94",7,"red_thresholded",10,255,0,356,566.5,356,566.5,354,565,4,3,1,2550,2550,1.551,0.645,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"95",8,"red_thresholded",12,255,0,525.75,577.333,525.75,577.333,523,575,5,4,0.851,3060,3060,1.432,0.698,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"96",9,"red_thresholded",18,255,0,817.389,580.389,817.389,580.389,815,578,5,5,1,4590,4590,1.196,0.836,0.837,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"97",10,"red_thresholded",35,255,0,602.014,590.329,602.014,590.329,598,586,8,7,0.793,8925,8925,1.108,0.902,0.854,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"98",11,"red_thresholded",12,255,0,526.583,606.667,526.583,606.667,524,605,5,4,0.851,3060,3060,1.279,0.782,0.774,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"99",12,"red_thresholded",20,255,0,863.4,622.4,863.4,622.4,861,620,5,5,1,5100,5100,1.281,0.781,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"100",13,"red_thresholded",12,255,0,571.833,629.417,571.833,629.417,570,627,4,4,0.967,3060,3060,1.218,0.821,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"101",14,"red_thresholded",10,255,0,444.4,630,444.4,630,442,628,5,4,0.776,2550,2550,2.226,0.449,0.714,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"102",15,"red_thresholded",10,255,0,570,638,570,638,568,636,4,4,0.982,2550,2550,1.316,0.76,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"103",16,"red_thresholded",23,255,0,782.543,652.283,782.543,652.283,779,650,7,5,0.878,5865,5865,1.356,0.737,0.836,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"104",17,"red_thresholded",10,255,0,439,657.5,439,657.5,437,656,4,3,1,2550,2550,1.551,0.645,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"105",18,"red_thresholded",10,255,0,481.9,741.9,481.9,741.9,480,740,4,4,0.982,2550,2550,1.165,0.858,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"106",19,"red_thresholded",11,255,0,78.591,774.227,78.591,774.227,76,772,5,4,0.853,2805,2805,1.27,0.788,0.759,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"107",20,"red_thresholded",22,255,0,716.091,782,716.091,782,713,779,6,6,0.897,5610,5610,1.067,0.937,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"108",21,"red_thresholded",11,255,0,23.682,794.773,23.682,794.773,22,793,4,4,0.976,2805,2805,1.147,0.871,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"109",22,"red_thresholded",10,255,0,49.8,822.2,49.8,822.2,48,820,4,4,0.982,2550,2550,1.241,0.806,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"110",23,"red_thresholded",14,255,0,395.929,907.714,395.929,907.714,394,905,4,5,0.993,3570,3570,1.164,0.859,0.824,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"111",24,"red_thresholded",26,255,0,229.5,955.538,229.5,955.538,226,952,6,8,0.703,6630,6630,1.584,0.631,0.754,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"112",25,"red_thresholded",29,255,0,529.121,963.155,529.121,963.155,526,960,7,6,0.784,7395,7395,1.546,0.647,0.829,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"113",26,"red_thresholded",10,255,0,414.4,976.7,414.4,976.7,412,975,5,3,0.887,2550,2550,1.69,0.592,0.833,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"114",27,"red_thresholded",10,255,0,451.7,978.5,451.7,978.5,449,977,5,3,0.887,2550,2550,2.212,0.452,0.833,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"115",28,"red_thresholded",14,255,0,64,983.5,64,983.5,62,981,4,5,0.993,3570,3570,1.127,0.887,0.824,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"116",29,"red_thresholded",11,255,0,76.318,1011.045,76.318,1011.045,74,1009,4,4,0.976,2805,2805,1.218,0.821,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"117",1,"red_thresholded",10,255,0,838.7,7.6,838.7,7.6,837,6,4,3,1,2550,2550,1.288,0.776,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"118",2,"red_thresholded",10,255,0,983,91.7,983,91.7,981,90,4,3,1,2550,2550,1.384,0.723,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"119",3,"red_thresholded",14,255,0,933.214,99.143,933.214,99.143,931,97,5,4,0.811,3570,3570,1.405,0.712,0.824,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"120",4,"red_thresholded",17,255,0,843.853,142.971,843.853,142.971,841,141,6,4,0.985,4335,4335,1.448,0.691,0.829,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"121",5,"red_thresholded",17,255,0,703.735,161.441,703.735,161.441,701,159,5,5,1,4335,4335,1.288,0.776,0.829,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"122",6,"red_thresholded",52,255,0,990.192,164.019,990.192,164.019,986,160,9,9,0.584,13260,13260,1.194,0.837,0.788,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"123",7,"red_thresholded",22,255,0,881.409,172.591,881.409,172.591,878,170,7,5,0.84,5610,5610,1.23,0.813,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"124",8,"red_thresholded",22,255,0,1006.909,178.682,1006.909,178.682,1004,176,6,5,0.988,5610,5610,1.184,0.845,0.846,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"125",9,"red_thresholded",34,255,0,761.559,182.412,761.559,182.412,757,179,9,7,0.685,8670,8670,2.026,0.494,0.731,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"126",10,"red_thresholded",10,255,0,936.9,198.1,936.9,198.1,935,196,4,4,0.982,2550,2550,1.165,0.858,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"127",11,"red_thresholded",23,255,0,994.674,214.283,994.674,214.283,992,212,6,5,0.878,5865,5865,1.268,0.788,0.868,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"128",12,"red_thresholded",10,255,0,777.6,221.9,777.6,221.9,776,220,3,4,1,2550,2550,1.368,0.731,0.87,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"129",13,"red_thresholded",12,255,0,807.917,224.75,807.917,224.75,806,223,4,4,1,3060,3060,1.281,0.78,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"130",14,"red_thresholded",23,255,0,979.413,231.022,979.413,231.022,976,229,8,4,0.775,5865,5865,1.984,0.504,0.852,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"131",15,"red_thresholded",24,255,0,896.125,270.042,896.125,270.042,893,267,7,6,0.789,6120,6120,1.443,0.693,0.774,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"132",16,"red_thresholded",11,255,0,792.5,269.591,792.5,269.591,790,268,5,3,0.887,2805,2805,1.454,0.688,0.846,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"133",17,"red_thresholded",10,255,0,780.8,291.7,780.8,291.7,779,290,4,3,1,2550,2550,1.559,0.641,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"134",18,"red_thresholded",10,255,0,888.1,311,888.1,311,886,309,4,4,0.982,2550,2550,1.238,0.808,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"135",19,"red_thresholded",44,255,0,714.795,316.477,714.795,316.477,710,313,11,7,0.715,11220,11220,1.634,0.612,0.772,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"136",20,"red_thresholded",40,255,0,606.9,338.725,606.9,338.725,603,334,7,11,0.589,10200,10200,2.286,0.437,0.741,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"137",21,"red_thresholded",23,255,0,826.848,346.761,826.848,346.761,823,344,7,5,0.696,5865,5865,1.536,0.651,0.793,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"138",22,"red_thresholded",10,255,0,674.7,365.8,674.7,365.8,673,364,4,4,0.982,2550,2550,1.304,0.767,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"139",23,"red_thresholded",13,255,0,671.423,375.654,671.423,375.654,669,374,5,4,0.922,3315,3315,1.595,0.627,0.812,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"140",24,"red_thresholded",18,255,0,635.611,392.278,635.611,392.278,633,390,6,5,0.868,4590,4590,1.422,0.703,0.783,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"141",25,"red_thresholded",14,255,0,618,394.714,618,394.714,616,392,4,6,0.696,3570,3570,2.251,0.444,0.737,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"142",26,"red_thresholded",10,255,0,948.8,393.7,948.8,393.7,947,392,4,4,0.887,2550,2550,1.491,0.67,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"143",27,"red_thresholded",44,255,0,759.705,398.295,759.705,398.295,756,394,8,10,0.512,11220,11220,1.613,0.62,0.733,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"144",28,"red_thresholded",13,255,0,741.115,397.885,741.115,397.885,739,396,4,4,1,3315,3315,1.159,0.863,0.897,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"145",29,"red_thresholded",28,255,0,625.643,401.75,625.643,401.75,620,399,11,5,0.429,7140,7140,2.861,0.35,0.651,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"146",30,"red_thresholded",10,255,0,639.8,403.2,639.8,403.2,638,401,4,4,0.982,2550,2550,1.241,0.806,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"147",31,"red_thresholded",13,255,0,456.038,425.346,456.038,425.346,454,423,4,4,1,3315,3315,1.148,0.871,0.897,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"148",32,"red_thresholded",10,255,0,655.3,435.5,655.3,435.5,653,434,4,3,1,2550,2550,1.236,0.809,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"149",33,"red_thresholded",14,255,0,438,438.714,438,438.714,436,436,4,5,0.911,3570,3570,1.471,0.68,0.848,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"150",34,"red_thresholded",31,255,0,701.5,450.403,701.5,450.403,698,447,6,7,0.907,7905,7905,1.362,0.734,0.886,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"151",35,"red_thresholded",11,255,0,775.955,451.318,775.955,451.318,774,449,4,4,0.976,2805,2805,1.45,0.689,0.846,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"152",36,"red_thresholded",30,255,0,413.7,469.667,413.7,469.667,410,466,7,8,0.793,7650,7650,1.586,0.631,0.789,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"153",37,"red_thresholded",13,255,0,636.115,478.115,636.115,478.115,634,476,4,4,1,3315,3315,1.159,0.863,0.897,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"154",38,"red_thresholded",13,255,0,830.423,486.192,830.423,486.192,828,484,5,4,1,3315,3315,1.145,0.874,0.812,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"155",39,"red_thresholded",13,255,0,603.423,490.654,603.423,490.654,601,489,5,4,0.922,3315,3315,1.595,0.627,0.812,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"156",40,"red_thresholded",14,255,0,618.286,497.286,618.286,497.286,616,495,5,4,0.993,3570,3570,1.128,0.887,0.848,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"157",41,"red_thresholded",13,255,0,576.269,513.115,576.269,513.115,574,511,5,4,0.922,3315,3315,1.597,0.626,0.812,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"158",42,"red_thresholded",15,255,0,399.367,514.5,399.367,514.5,397,512,5,5,0.869,3825,3825,1.211,0.825,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"159",43,"red_thresholded",10,255,0,766.4,514,766.4,514,764,512,4,4,0.709,2550,2550,1.592,0.628,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"160",44,"red_thresholded",10,255,0,789,519.7,789,519.7,787,518,4,3,1,2550,2550,1.384,0.723,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"161",45,"red_thresholded",12,255,0,392.25,521.583,392.25,521.583,390,520,4,4,0.967,3060,3060,1.419,0.705,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"162",46,"red_thresholded",16,255,0,407.062,523.688,407.062,523.688,405,520,4,8,0.539,4080,4080,3.316,0.302,0.711,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"163",47,"red_thresholded",15,255,0,573.7,522.167,573.7,522.167,571,520,5,4,1,3825,3825,1.369,0.73,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"164",48,"red_thresholded",25,255,0,558.74,531.9,558.74,531.9,556,527,5,8,0.692,6375,6375,1.459,0.686,0.806,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"165",49,"red_thresholded",12,255,0,632,534.5,632,534.5,630,533,4,3,1,3060,3060,1.333,0.75,1,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"166",50,"red_thresholded",10,255,0,400.1,539.5,400.1,539.5,398,538,4,4,0.806,2550,2550,1.137,0.88,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"167",51,"red_thresholded",11,255,0,620.864,540.136,620.864,540.136,619,538,4,4,0.976,2805,2805,1.328,0.753,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"168",52,"red_thresholded",10,255,0,615.7,550.6,615.7,550.6,614,549,4,3,1,2550,2550,1.288,0.776,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"169",53,"red_thresholded",17,255,0,396.324,554.265,396.324,554.265,394,552,5,5,0.911,4335,4335,1.556,0.643,0.829,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"170",54,"red_thresholded",11,255,0,539.864,560.318,539.864,560.318,538,558,4,4,0.976,2805,2805,1.714,0.583,0.846,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"171",55,"red_thresholded",14,255,0,743.714,564.857,743.714,564.857,741,563,5,4,0.993,3570,3570,1.264,0.791,0.848,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"172",56,"red_thresholded",10,255,0,356,566.5,356,566.5,354,565,4,3,1,2550,2550,1.551,0.645,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"173",57,"red_thresholded",12,255,0,624.333,569.5,624.333,569.5,622,568,5,3,0.967,3060,3060,1.631,0.613,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"174",58,"red_thresholded",36,255,0,738.639,573.722,738.639,573.722,734,571,10,6,0.622,9180,9180,2.005,0.499,0.791,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"175",59,"red_thresholded",11,255,0,525.864,577.591,525.864,577.591,524,576,4,3,1,2805,2805,1.372,0.729,0.957,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"176",60,"red_thresholded",10,255,0,817.5,580.3,817.5,580.3,816,578,3,4,1,2550,2550,1.236,0.809,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"177",61,"red_thresholded",10,255,0,516.5,581.9,516.5,581.9,515,580,3,4,0.887,2550,2550,1.485,0.673,0.87,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"178",62,"red_thresholded",27,255,0,590.981,589.056,590.981,589.056,587,586,8,6,0.817,6885,6885,1.512,0.661,0.783,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"179",63,"red_thresholded",43,255,0,602.081,590.407,602.081,590.407,598,586,9,8,0.776,10965,10965,1.332,0.751,0.827,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"180",64,"red_thresholded",16,255,0,549.812,589.375,549.812,589.375,548,587,4,6,0.719,4080,4080,1.415,0.707,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"181",65,"red_thresholded",63,255,0,387.214,601.786,387.214,601.786,383,594,9,14,0.54,16065,16065,2.368,0.422,0.759,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"182",66,"red_thresholded",10,255,0,525,611.3,525,611.3,523,610,4,3,1,2550,2550,1.327,0.753,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"183",67,"red_thresholded",11,255,0,590.136,612.5,590.136,612.5,588,611,4,3,0.809,2805,2805,1.229,0.814,0.917,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"184",68,"red_thresholded",25,255,0,863.46,622.38,863.46,622.38,860,620,6,5,0.981,6375,6375,1.166,0.858,0.926,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_GS_100X_2X_10_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
